Account ID,GSGM Key,Time,schoolCode,District ID,Unsdlea,Geoid,DistrictGeo,District,SchoolID,School,Transition,School Type,Category,Charter Type,IB Program,Chronically Failing,Greatest Gains Award,Highest Performing Award,Grade Range,Address,City,County,FIPS County Code,STATE,ZIP,Latitude,Longitude,Principal First Name,Principal Last Name,Principal,Email Address,Phone,College & Career Academy,Energy Pathway,STEM Certified,Learning Power Territory,Learning Power Coordinator,Learning Power Email,Coordinator Business Phone,Coordinator Cell Phone,Locale Code*,Locale*,Title I School*,GPC Customer,Workforce Development Region,Local Workforce Development Authority,CD Manager
S118,6110108,Old,108611,611,420,1300420,Bibb County,Bibb County,108,Ballard Hudson Middle School,,Middle,Traditional,,No IB,Yes,No,No,06-08,1070 Anthony Rd,Macon,"Bibb, GA",13021,GA,31204,32.820092,-83.658581,Eclan,David,Eclan David,Eclan.David@BCSDK12.NET,478.779.3390,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,12,City: Midsize,Yes,Yes,Middle Georgia,Macon-Bibb,Mickey Daniell
S973,6110205,Old,205611,611,420,1300420,Bibb County,Bibb County,205,Howard Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,6600 Forsyth Rd ,Macon,"Bibb, GA",13021,GA,31210,32.909705,-83.774461,Lindsey,Allen,Kevin Adams,Kevin.Adams@bcsdk12.net,478.779.3454,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,Yes,Middle Georgia,Macon-Bibb,Mickey Daniell
S1273,8912598,Old,2598891,891,420,1300420,Bibb County,Department of Juvenile Justice,2598,Macon RYDC,,Middle,Traditional,,No IB,No,No,No,07-09,4164 Riggins Mill Rd,Macon,"Bibb, GA",13021,GA,31217,32.787745,-83.513612,,, ,,912.751.3400,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,12,City: Midsize,Yes,No,Middle Georgia,Macon-Bibb,Mickey Daniell
S1382,6110298,Old,298611,611,420,1300420,Bibb County,Bibb County,298,Miller Magnet Middle School,,Middle,Magnet School,,No IB,No,No,No,06-08,751 Hendley St,Macon,"Bibb, GA",13021,GA,31204,32.839279,-83.658421,Jim,Montgomery,Jim Montgomery,Jimmie.Montgomery@bcsdk12.net,478.779.4029,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,12,City: Midsize,Yes,Yes,Middle Georgia,Macon-Bibb,Mickey Daniell
S1666,6110307,Old,307611,611,420,1300420,Bibb County,Bibb County,307,Price Academy,,Middle,Traditional,,No IB,No,No,No,04-08,304 Pierce Ave,Macon,"Bibb, GA",13021,GA,31204,32.851159,-83.664058,Laura,Holder,Laura Holder,laura.holder@themethodisthome.org,478.751.2800,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,12,City: Midsize,Yes,Yes,Middle Georgia,Macon-Bibb,Mickey Daniell
S1793,6110305,Old,305611,611,420,1300420,Bibb County,Bibb County,305,Rutland Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,6260 Skipper Rd ,Macon,"Bibb, GA",13021,GA,31216,32.739234,-83.717846,Richard,Key,Richard Key,rakey.rutlandms@bibb.k12.ga.us,478.779.4369,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,12,City: Midsize,Yes,Yes,Middle Georgia,Macon-Bibb,Mickey Daniell
S2176,6110505,Old,505611,611,420,1300420,Bibb County,Bibb County,505,Weaver Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,2570 Heath Rd,Macon,"Bibb, GA",13021,GA,31206,32.825098,-83.742565,Sherri,Flagg,Sherri Flagg,Sherri.Flagg@bcsdk12.net,478.779.4630,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,Yes,Middle Georgia,Macon-Bibb,Mickey Daniell
S190,6120197,Old,197612,612,440,1300440,Bleckley County,Bleckley County,197,Bleckley County Elementary School,,Elementary,Traditional,,No IB,No,No,No,03-05,470 Ga Highway 26 E ,Cochran,"Bleckley, GA",13023,GA,31014,32.405697,-83.330576,Janet ,DeLoach,Agena Dyal,,478.934.3600,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,Yes,Heart of Georgia Altamaha,Heart of Georgia Altamaha,Jim Lovett
S192,,Old,1050612,612,440,1300440,Bleckley County,Bleckley County,1050,Bleckley County Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-02,259 E Peter St ,Cochran,"Bleckley, GA",13023,GA,31014,32.39287,-83.342088,Quent,Floyd,Quent Floyd,qfloyd@bleckley.k12.ga.us,478.934.2280,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,32,Town: Distant,Yes,Yes,Heart of Georgia Altamaha,Heart of Georgia Altamaha,Jim Lovett
S191,6120105,Old,105612,612,440,1300440,Bleckley County,Bleckley County,105,Bleckley County High School,,High,Traditional,,No IB,No,No,No,09-12,1 Royal Dr,Cochran,"Bleckley, GA",13023,GA,31014,32.400567,-83.328166,Trey,Belflower,Matt Gibbs,,478.934.6258,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,No,Yes,Heart of Georgia Altamaha,Heart of Georgia Altamaha,Jim Lovett
S193,6120115,Old,115612,612,440,1300440,Bleckley County,Bleckley County,115,Bleckley County Success Academy,,High,Traditional,,No IB,No,No,No,06-12,140 Country Club Rd,Cochran,"Bleckley, GA",13023,GA,31014,32.410308,-83.31866,Denise,Warren,Denise Warren,,478.934.1685,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,Yes,Heart of Georgia Altamaha,Heart of Georgia Altamaha,Jim Lovett
S194,6120112,Old,112612,612,440,1300440,Bleckley County,Bleckley County,112,Bleckley Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,590 Ga Highway 26 E,Cochran,"Bleckley, GA",13023,GA,31014,32.409632,-83.325214,Agena,Dyal,Carla Thrower,,478.934.7270,No,No,No,Central,Bill Glisson,wlglisso@southernco.com,478.277.5241,470.585.3625,41,Rural: Fringe,Yes,Yes,Heart of Georgia Altamaha,Heart of Georgia Altamaha,Jim Lovett
S77,6130110,Old,110613,613,480,1300480,Brantley County,Brantley County,110,Atkinson Elementary School,,Elementary,Traditional,,No IB,No,No,No,04-06,4327 Highway 110 E,Waynesville,"Brantley, GA",13025,GA,31566,31.206031,-81.830126,Lori Anne,Lee,Lori Anne Lee,lorianne.lee@brantley.k12.ga.us,912.778.6098,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Jason Coley
S954,6132050,Old,2050613,613,480,1300480,Brantley County,Brantley County,2050,Hoboken Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-06,224 Church St N,Hoboken,"Brantley, GA",13025,GA,31542,31.186383,-82.130742,Stephanie,Boyd,Stephanie Boyd,stephanie.boyd@brantley.k12.ga.us,912.458.2135,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Jason Coley
S1457,6130294,Old,294613,613,480,1300480,Brantley County,Brantley County,294,Nahunta Elementary School,,Elementary,Traditional,,No IB,No,No,No,04-06,9110 Main St S,Nahunta,"Brantley, GA",13025,GA,31553,31.197999,-81.984199,Kathy,Stevens,Kathy Stevens,kathy.stevens@brantley.k12.ga.us,912.462.5166,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Jason Coley
S1458,,Old,3050613,613,480,1300480,Brantley County,Brantley County,3050,Nahunta Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-03,479 School Cir ,Nahunta,"Brantley, GA",13025,GA,31553,31.193643,-81.982703,Brandon,Carter,Brandon Carter,brandon.carter@brantley.k12.ga.us,912.462.5179,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Jason Coley
S2174,,Old,101613,613,480,1300480,Brantley County,Brantley County,101,Waynesville Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-03,5726 Old Waynesville Rd,Waynesville,"Brantley, GA",13025,GA,31566,31.227344,-81.790872,Adrian,Thompson,Adrian Thompson,adrian.thompson@brantley.k12.ga.us,912.778.3068,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Jason Coley
S219,6131050,Old,1050613,613,480,1300480,Brantley County,Brantley County,1050,Brantley County High School,,High,Traditional,,No IB,No,No,No,09-12,10804 Highway 82 ,Nahunta,"Brantley, GA",13025,GA,31553,31.195929,-82.028862,Nehemiah,Cummings,Ben Horner,ben.horner@brantley.k12.ga.us,912.462.5121,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,No,Yes,Southern Georgia,Southern Georgia,Jason Coley
S220,6130194,Old,194613,613,480,1300480,Brantley County,Brantley County,194,Brantley County Middle School,,Middle,Traditional,,No IB,No,No,No,07-08,10990 Highway 82 ,Nahunta,"Brantley, GA",13025,GA,31553,31.196977,-82.029759,Angela,Haney,Christopher Harris,christopher.harris@brantley.k12.ga.us,912.462.7092,No,No,No,Coastal South,Crystal Godfrey,crgodfre@southernco.com,229.241.2219,229.506.0713,42,Rural: Distant,Yes,No,Southern Georgia,Southern Georgia,Jason Coley
S221,7630110,Old,110763,763,510,1300510,Bremen City,Bremen City,110,Bremen 4th & 5th Grade Academy,,Elementary,Traditional,,No IB,No,No,No,04-05,2440 Crosstown Pkwy,Bremen,"Haralson, GA",13143,GA,30110,33.712985,-85.118121,Brian,Evans,Brian Evans,,770.537.9340,No,No,No,I-20 West,Lorrie Wallace,lmwallac@southernco.com,,,41,Rural: Fringe,No,No,Northwest Georgia,Northwest Georgia,Elyse Davis
S1070,,Old,2050763,763,510,1300510,Bremen City,Bremen City,2050,Jones Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-03,206 Lakeview Dr,Bremen,"Haralson, GA",13143,GA,30110,33.728722,-85.152924,Silas,Brown,Silas Brown,silas.brown@bremencs.com,770.537.4352,No,No,No,I-20 West,Lorrie Wallace,lmwallac@southernco.com,,,31,Town: Fringe,Yes,Yes,Northwest Georgia,Northwest Georgia,Elyse Davis
S222,7630201,Old,201763,763,510,1300510,Bremen City,Bremen City,201,Bremen High School,,High,Traditional,,No IB,No,No,Yes,09-12,504 Georgia Ave S,Bremen,"Haralson, GA",13143,GA,30110,33.717793,-85.138041,Tim,Huff,Tim Huff,,770.537.2592,No,No,No,I-20 West,Lorrie Wallace,lmwallac@southernco.com,,,31,Town: Fringe,No,Yes,Northwest Georgia,Northwest Georgia,Elyse Davis
S223,7630209,Old,209763,763,510,1300510,Bremen City,Bremen City,209,Bremen Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,2440 Crosstown Pkwy,Bremen,"Haralson, GA",13143,GA,30110,33.712685,-85.118121,Brian,Evans,Brian Evans,,770.537.4874,No,No,No,I-20 West,Lorrie Wallace,lmwallac@southernco.com,,,41,Rural: Fringe,No,Yes,Northwest Georgia,Northwest Georgia,Elyse Davis
S2338,,New,395614,614,540,1300540,Brooks County,Brooks County,395,Brooks County Early Learning Center,,Elementary,Traditional,,No IB,No,No,No,PK-PK,1081 Barwick Road,Quitman,"Brooks, GA",13027,GA,31643,30.799622,-83.576533,Howard,Akers,Howard Akers,,229.263.7531,No,No,No,South,Denise James,shjames@southernco.com,,,42,Rural: Distant,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1493,6140393,Old,393614,614,540,1300540,Brooks County,Brooks County,393,North Brooks Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,10295 Coffee Rd,Morven,"Brooks, GA",13027,GA,31638,30.933587,-83.515178,Tara,Moss,Tara Moss,tmoss@brooks.k12.ga.us,229.775.2414,No,No,No,South,Denise James,shjames@southernco.com,,,42,Rural: Distant,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S1681,6140193,Old,193614,614,540,1300540,Brooks County,Brooks County,193,Quitman Elementary School,,Elementary,Traditional,,No IB,Yes,No,No,PK-05,2200 Moultrie Hwy,Quitman,"Brooks, GA",13027,GA,31643,31.175033,-83.757202,Charles,Perry,Charles Perry,,229.263.9302,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S235,6140110,Old,110614,614,540,1300540,Brooks County,Brooks County,110,Brooks County High School,,High,Traditional,,No IB,No,No,No,06-12,1801 Moultrie Hwy,Quitman,"Brooks, GA",13027,GA,31643,31.175848,-83.759437,Elena,Ponder,Christopher Chastain,,229.263.8923,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S2337,,New,394614,614,540,1300540,Brooks County,Brooks County,394,Delta Innovative School,,High,Alternative,,No IB,No,No,No,06-12,1801 Moultrie Hwy,Quitman,"Brooks, GA",13027,GA,31643,31.176,-83.759369,Lamar,Thomas,Lamar Thomas,,229.263.8923,No,No,No,South,Denise James,shjames@southernco.com,,,42,Rural: Distant,Yes,Yes,Southern Georgia,Southern Georgia,Scott Purvis
S236,6140197,Old,197614,614,540,1300540,Brooks County,Brooks County,197,Brooks County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,2171 Moultrie Hwy,Quitman,"Brooks, GA",13027,GA,31643,31.17528,-83.757863,Djana,Goss,Christine Freeman,,229.263.7521,No,No,No,South,Denise James,shjames@southernco.com,,,41,Rural: Fringe,Yes,No,Southern Georgia,Southern Georgia,Scott Purvis
S251,6150286,Old,286615,615,570,1300570,Bryan County,Bryan County,286,Bryan County Elementary School,,Elementary,Traditional,,No IB,No,No,No,03-05,104 Ash Branch Rd,Pembroke,"Bryan, GA",13029,GA,31321,32.141706,-81.620612,Jeff ,Hodges,Jeff  Hodges,,912.626.5033,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S578,6150101,Old,101615,615,570,1300570,Bryan County,Bryan County,101,Dr. George Washington Carver Elementary School,,Elementary,Traditional,,No IB,No,No,No,04-05,476 Frances Meeks Way,Richmond Hill,"Bryan, GA",13029,GA,31324,31.939247,-81.312502,Karen,Smith,Karen Smith,ksmith@bryan.k12.ga.us,912.459.5111,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,21,Suburb: Large,No,Yes,Coastal,Coastal,Jason Coley
S1167,,Old,282615,615,570,1300570,Bryan County,Bryan County,282,Lanier Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-02,6024 US Highway 280 E,Pembroke,"Bryan, GA",13029,GA,31321,32.147154,-81.769803,Lynnie Brooke,Clemens,Lynnie Brooke Clemens,,912.626.5020,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,Yes,No,Coastal,Coastal,Jason Coley
S1327,6150503,Old,503615,615,570,1300570,Bryan County,Bryan County,503,McAllister Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,224 Veterans Memorial Pkwy,Richmond Hill,"Bryan, GA",13029,GA,31324,31.878974,-81.257785,Cleave,Miller,Cleave Miller,,912.851.4040,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,41,Rural: Fringe,No,No,Coastal,Coastal,Jason Coley
S1712,,Old,302615,615,570,1300570,Bryan County,Bryan County,302,Richmond Hill Elementary School,,Elementary,Traditional,,No IB,No,No,No,02-03,471 Frances Meeks Way,Richmond Hill,"Bryan, GA",13029,GA,31324,31.936901,-81.313368,Walt,Barnes,Walt Barnes,wbarnes@bryan.k12.ga.us,912.459.5100,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,21,Suburb: Large,No,Yes,Coastal,Coastal,Jason Coley
S1715,,Old,202615,615,570,1300570,Bryan County,Bryan County,202,Richmond Hill Primary School,,Elementary,Traditional,,No IB,No,No,No,PK-01,471 Frances Meeks Way,Richmond Hill,"Bryan, GA",13029,GA,31324,31.939229,-81.311375,Nancy,Highsmith,Nancy Highsmith,nhighsmith@bryan.k12.ga.us,912.459.5080,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,21,Suburb: Large,No,Yes,Coastal,Coastal,Jason Coley
S252,6150502,Old,502615,615,570,1300570,Bryan County,Bryan County,502,Bryan County High School,,High,Traditional,,No IB,No,No,No,09-12,1234 Camellia Dr,Pembroke,"Bryan, GA",13029,GA,31321,32.149207,-81.609899,Crystal,Morales,David Tucker ,david.tucker@bryan.k12.ga.us,912.626.5060,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,No,Yes,Coastal,Coastal,Jason Coley
S1713,6150182,Old,182615,615,570,1300570,Bryan County,Bryan County,182,Richmond Hill High School,,High,Traditional,,No IB,No,No,No,09-12,1 Wildcat Dr,Richmond Hill,"Bryan, GA",13029,GA,31324,31.925363,-81.314956,Debi,McNeal,Debi McNeal,dmcneal@bryan.k12.ga.us,912.459.5151,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,21,Suburb: Large,No,Yes,Coastal,Coastal,Jason Coley
S253,6150402,Old,402615,615,570,1300570,Bryan County,Bryan County,402,Bryan County Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,600 Payne Dr,Pembroke,"Bryan, GA",13029,GA,31321,32.149873,-81.607287,Michael,Tinney,Elizabeth Raeburn,eraeburn@bryan.k12.ga.us,912.626.5050,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1714,6150199,Old,199615,615,570,1300570,Bryan County,Bryan County,199,Richmond Hill Middle School,,Middle,Traditional,,No IB,No,No,No,06-08,503 Warren Hill Drive,Richmond Hill,"Bryan, GA",13029,GA,31324,31.860118,-81.327737,William,McGrath,William McGrath,wmcgrath@bryan.k12.ga.us,912.459.5130,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,41,Rural: Fringe,No,No,Coastal,Coastal,Jason Coley
S257,7640100,Old,100764,764,600,1300600,Buford City,Buford City,100,Buford Academy,,Elementary,Traditional,,No IB,No,No,No,02-05,2705 Robert Bell Pkwy ,Buford,"Gwinnett, GA",13135,GA,30518,34.129504,-83.991522,Kaleen,Pulley,Kaleen Pulley,kaleen.pulley@bufordcityschools.org,678.482.6960,No,No,No,Gwinnett,Jill Pennamon,jpennamo@southernco.com,770.995.4805,678.332.8367,21,Suburb: Large,Yes,No,Atlanta Regional Commission,Atlanta Regional,Lauren Lambiase
S258,,Old,196764,764,600,1300600,Buford City,Buford City,196,Buford Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-01,2500 Sawnee Ave,Buford,"Gwinnett, GA",13135,GA,30518,34.134831,-83.995844,Tara,Prince,Tara Prince,tara.prince@bufordcityschools.org,770.945.5248,No,No,No,Gwinnett,Jill Pennamon,jpennamo@southernco.com,770.995.4805,678.332.8367,21,Suburb: Large,Yes,No,Atlanta Regional Commission,Atlanta Regional,Lauren Lambiase
S259,7640191,Old,191764,764,600,1300600,Buford City,Buford City,191,Buford High School,,High,Traditional,,No IB,No,Yes,Yes,09-12,2750 Sawnee Ave ,Buford,"Gwinnett, GA",13135,GA,30518,34.132061,-83.986319,Banks,Bitterman,Banks Bitterman,,770.945.6768,No,No,No,Gwinnett,Jill Pennamon,jpennamo@southernco.com,770.995.4805,678.332.8367,21,Suburb: Large,No,No,Atlanta Regional Commission,Atlanta Regional,Lauren Lambiase
S260,7640104,Old,104764,764,600,1300600,Buford City,Buford City,104,Buford Middle School,,Middle,Traditional,,No IB,No,Yes,No,06-08,2700 Robert Bell Pkwy,Buford,"Gwinnett, GA",13135,GA,30518,34.12762,-83.991203,Melanie,Reed,Melanie Reed,melanie.reed@bufordcityschools.org,770.904.3690,No,No,No,Gwinnett,Jill Pennamon,jpennamo@southernco.com,770.995.4805,678.332.8367,21,Suburb: Large,Yes,No,Atlanta Regional Commission,Atlanta Regional,Lauren Lambiase
S234,6160200,Old,200616,616,630,1300630,Bulloch County,Bulloch County,200,Brooklet Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,600 W Lane St ,Brooklet,"Bulloch, GA",13031,GA,30415,32.386478,-81.670438,Marlin,Baker,Marlin Baker,mbaker@bulloch.k12.ga.us,912.842.8300,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1080,6162050,Old,2050616,616,630,1300630,Bulloch County,Bulloch County,2050,Julia P. Bryant Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,421 W Main St,Statesboro,"Bulloch, GA",13031,GA,30458,32.452802,-81.797577,Julie,Blackmar,Julie Blackmar,jblackmar@bulloch.k12.ga.us,912.212.8680,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,32,Town: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1155,6160199,Old,199616,616,630,1300630,Bulloch County,Bulloch County,199,Langston Chapel Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,150 Langston Chapel Rd,Statesboro,"Bulloch, GA",13031,GA,30458,32.397448,-81.808707,Pam,Goodman,Pam Goodman,pgoodman@bullochschools.org,912.212.8700,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,41,Rural: Fringe,Yes,No,Coastal,Coastal,Jason Coley
S1321,6165050,Old,5050616,616,630,1300630,Bulloch County,Bulloch County,5050,Mattie Lively Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,204 Debbie Dr,Statesboro,"Bulloch, GA",13031,GA,30458,32.469393,-81.786787,Carolyn,Vasilatos,Carolyn Vasilatos,cvasilatos@bullochschools.org,912.212.8760,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,32,Town: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1372,6160100,Old,100616,616,630,1300630,Bulloch County,Bulloch County,100,Mill Creek Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,239 Beasley Rd,Statesboro,"Bulloch, GA",13031,GA,30461,32.452438,-81.744899,Jennifer,Wade,Jennifer Wade,jrwade@bullochschools.org,912.212.8780,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,32,Town: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1464,6160107,Old,107616,616,630,1300630,Bulloch County,Bulloch County,107,Nevils Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,8438 Nevils Groveland Rd,Statesboro,"Bulloch, GA",13031,GA,30458,32.267916,-81.758088,Nathan,Pennington,Nathan Pennington,npennington@bulloch.k12.ga.us,912.842.8320,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
S1659,6160399,Old,399616,616,630,1300630,Bulloch County,Bulloch County,399,Portal Elementary School,,Elementary,Traditional,,No IB,No,No,No,PK-05,328 Grady St S,Portal,"Bulloch, GA",13031,GA,30450,32.536132,-81.933601,Laurie,Mascolo,Laurie Mascolo,lmascolo@bullochschools.org,912.842.8340,No,No,No,Coastal North,Wayne Grimes,wegrimes@southernco.com,912.306.2134,912.547.0324,42,Rural: Distant,Yes,Yes,Coastal,Coastal,Jason Coley
